date                   ,end_date               ,label
2020-03-30 13:33:19.656,2020-03-30 13:33:30.124,Couloir principal
2020-03-30 13:33:30.124,2020-03-30 13:33:36.694,Coin cuisine
2020-03-30 13:33:36.694,2020-03-30 13:55:37.008,Coin cuisine
2020-03-30 13:55:37.008,2020-03-30 13:55:41.919,Réfrigérateur
2020-03-30 15:34:57.416,2020-03-30 15:35:03.877,Couloir principal
2020-03-30 15:35:03.877,2020-03-30 15:36:34.065,Toilette
2020-03-30 15:36:42.665,2020-03-30 15:37:30.928,Chambre à coucher
2020-03-30 15:37:41.339,2020-03-30 15:39:56.108,Couloir principal
2020-03-30 15:40:05.558,2020-03-30 15:43:16.445,Coin cuisine
2020-03-30 15:43:20.632,2020-03-30 15:44:15.581,Placard cuisine
2020-03-30 15:44:15.581,2020-03-30 15:44:27.537,Coin cuisine
2020-03-30 15:44:23.829,2020-03-30 15:45:23.733,Placard cuisine
2020-03-30 17:32:50.472,2020-03-30 17:33:06.341,Couloir principal
2020-03-30 17:32:55.638,2020-03-30 17:37:25.034,Toilette
2020-03-30 17:33:06.341,2020-03-30 17:37:33.356,Couloir principal
2020-03-30 18:28:16.625,2020-03-30 18:29:46.206,Couloir principal
2020-03-30 18:28:27.038,2020-03-30 18:30:18.806,Chambre à coucher
2020-03-30 18:29:46.206,2020-03-30 18:30:23.638,Couloir principal
2020-03-30 18:30:18.806,2020-03-30 18:30:25.146,Coin cuisine
2020-03-30 18:30:37.101,2020-03-30 18:40:16.826,Coin cuisine
2020-03-30 20:18:39.987,2020-03-30 20:18:46.079,Couloir principal
2020-03-30 20:18:46.079,2020-03-30 20:18:53.869,Couloir principal
2020-03-30 20:18:49.242,2020-03-30 20:20:00.579,Toilette
2020-03-30 20:20:00.579,2020-03-30 20:20:03.499,Couloir principal
2020-03-30 20:20:03.499,2020-03-30 20:20:13.638,Toilette
2020-03-30 20:20:08.975,2020-03-30 20:20:22.305,Coin cuisine
2020-03-30 20:24:16.481,2020-03-30 20:48:53.246,Coin cuisine
2020-03-30 20:48:53.246,2020-03-30 20:48:57.741,Placard cuisine
2020-03-30 20:48:54.377,2020-03-30 20:49:02.818,Coin cuisine
2020-03-30 20:48:57.741,2020-03-30 20:49:04.630,Placard cuisine
2020-03-30 20:49:04.630,2020-03-30 21:12:13.067,Coin cuisine
2020-03-30 21:12:13.067,2020-03-30 21:12:18.453,Placard cuisine
2020-03-30 21:12:18.453,2020-03-30 21:28:18.064,Coin cuisine
2020-03-30 22:36:00.707,2020-03-30 22:36:09.984,Couloir principal
2020-03-30 22:36:09.984,2020-03-30 22:37:46.305,Toilette
2020-03-30 22:37:50.960,2020-03-30 22:38:02.709,Chambre à coucher
2020-03-30 22:38:02.709,2020-03-30 22:38:29.251,Couloir principal
2020-03-31 00:20:22.548,2020-03-31 00:26:16.031,Coin cuisine
2020-03-31 00:26:16.031,2020-03-31 00:26:49.634,Chambre à coucher
2020-03-31 00:26:49.634,2020-03-31 00:30:07.676,Toilette
2020-03-31 00:30:07.676,2020-03-31 06:04:52.547,Chambre à coucher
2020-03-31 06:04:52.547,2020-03-31 06:06:41.457,Toilette
2020-03-31 06:06:41.457,2020-03-31 07:52:04.208,Chambre à coucher
2020-03-31 07:54:37.562,2020-03-31 07:56:34.311,Chambre à coucher
2020-03-31 08:00:59.837,2020-03-31 08:01:01.696,Couloir principal
2020-03-31 08:01:01.696,2020-03-31 08:04:21.940,Coin cuisine
2020-03-31 08:01:05.020,2020-03-31 08:05:32.233,Terrasse
2020-03-31 08:05:32.233,2020-03-31 08:09:49.965,Coin cuisine
2020-03-31 08:09:50.839,2020-03-31 08:09:55.757,Placard cuisine
2020-03-31 08:09:57.378,2020-03-31 08:13:02.719,Coin cuisine
2020-03-31 08:13:02.719,2020-03-31 08:13:14.205,Placard cuisine
2020-03-31 08:43:37.764,2020-03-31 08:44:38.163,Réfrigérateur
2020-03-31 08:44:38.163,2020-03-31 08:58:11.414,Coin cuisine
2020-03-31 08:58:11.414,2020-03-31 08:58:22.148,Couloir principal
2020-03-31 08:58:24.742,2020-03-31 09:25:13.054,Chambre à coucher
2020-03-31 09:29:50.832,2020-03-31 09:29:54.332,Couloir principal
2020-03-31 09:41:54.837,2020-03-31 09:52:01.516,Coin cuisine
2020-03-31 10:28:50.899,2020-03-31 10:28:56.358,Coin cuisine
2020-03-31 10:28:52.040,2020-03-31 10:30:04.317,Toilette
2020-03-31 10:28:56.358,2020-03-31 10:30:13.552,Couloir principal
2020-03-31 10:30:04.317,2020-03-31 10:40:16.420,Coin cuisine
2020-03-31 10:40:16.420,2020-03-31 10:46:19.346,Coin cuisine
2020-03-31 10:40:18.673,2020-03-31 10:47:53.661,Toilette
2020-03-31 10:46:19.346,2020-03-31 10:47:54.937,Coin cuisine
2020-03-31 10:47:54.937,2020-03-31 11:01:25.826,Coin cuisine
2020-03-31 11:01:25.826,2020-03-31 11:04:32.748,Couloir principal
2020-03-31 11:04:39.498,2020-03-31 11:05:13.552,Coin cuisine
2020-03-31 11:05:13.552,2020-03-31 11:05:42.206,Couloir principal
2020-03-31 11:05:42.206,2020-03-31 11:33:41.733,Chambre à coucher
2020-03-31 11:33:41.733,2020-03-31 11:35:18.692,Chambre 2
2020-03-31 11:35:16.210,2020-03-31 11:35:25.021,Couloir principal
2020-03-31 11:35:25.021,2020-03-31 11:54:37.645,Coin cuisine
2020-03-31 11:54:37.645,2020-03-31 11:54:57.782,Couloir principal
2020-03-31 11:54:44.050,2020-03-31 11:57:49.382,Toilette
2020-03-31 11:54:57.782,2020-03-31 11:58:35.057,Chambre 2
2020-03-31 11:58:35.057,2020-03-31 11:58:39.972,Couloir principal
2020-03-31 11:58:44.712,2020-03-31 12:11:56.855,Coin cuisine
2020-03-31 12:32:02.944,2020-03-31 12:32:34.610,Réfrigérateur
2020-03-31 12:32:34.610,2020-03-31 12:37:11.248,Coin cuisine
2020-03-31 12:37:11.248,2020-03-31 12:37:57.601,Réfrigérateur
2020-03-31 12:38:08.220,2020-03-31 12:41:39.038,Coin cuisine
2020-03-31 12:41:39.038,2020-03-31 12:41:44.494,Placard cuisine
2020-03-31 12:41:44.494,2020-03-31 12:47:15.291,Coin cuisine
2020-03-31 13:31:03.633,2020-03-31 13:31:44.824,Coin cuisine
2020-03-31 13:31:44.824,2020-03-31 13:31:52.899,Couloir principal
2020-03-31 13:31:52.899,2020-03-31 13:32:52.376,Toilette
2020-03-31 13:32:52.376,2020-03-31 13:35:02.937,Couloir principal
2020-03-31 16:25:23.919,2020-03-31 16:30:31.019,Couloir principal
2020-03-31 16:30:27.133,2020-03-31 16:32:58.272,Coin cuisine
2020-03-31 16:39:21.594,2020-03-31 16:41:54.115,Coin cuisine
2020-03-31 16:41:55.708,2020-03-31 16:42:24.877,Placard cuisine
2020-03-31 16:42:57.482,2020-03-31 16:44:26.663,Coin cuisine
2020-03-31 16:44:26.663,2020-03-31 16:45:01.218,Placard cuisine
2020-03-31 18:43:28.084,2020-03-31 18:46:40.813,Couloir principal
2020-03-31 18:46:40.813,2020-03-31 18:51:42.476,Couloir principal
2020-03-31 18:51:41.193,2020-03-31 18:52:46.055,Chambre 2
2020-03-31 18:51:42.476,2020-03-31 18:52:50.150,Couloir principal
2020-03-31 18:52:50.150,2020-03-31 19:17:04.989,Coin cuisine
2020-03-31 19:17:04.989,2020-03-31 19:18:53.704,Réfrigérateur
2020-03-31 19:18:53.704,2020-03-31 19:25:36.498,Coin cuisine
2020-03-31 19:25:38.371,2020-03-31 19:25:45.288,Placard cuisine
2020-03-31 19:25:48.142,2020-03-31 19:44:01.443,Coin cuisine
2020-03-31 19:52:37.453,2020-03-31 19:57:36.924,Coin cuisine
2020-03-31 19:52:42.661,2020-03-31 19:57:39.096,Chambre 2
2020-03-31 19:57:36.924,2020-03-31 19:57:45.643,Couloir principal
2020-03-31 19:57:45.643,2020-03-31 20:11:44.159,Coin cuisine
2020-03-31 20:17:17.189,2020-03-31 20:23:02.816,Coin cuisine
2020-03-31 20:23:02.816,2020-03-31 20:24:04.155,Réfrigérateur
2020-03-31 20:24:04.155,2020-03-31 20:24:06.822,Coin cuisine
2020-03-31 20:24:06.822,2020-03-31 20:24:15.225,Placard cuisine
2020-03-31 20:24:09.882,2020-03-31 20:25:03.917,Coin cuisine
2020-03-31 20:24:15.225,2020-03-31 20:25:17.520,Réfrigérateur
2020-03-31 20:25:03.917,2020-03-31 20:25:20.939,Coin cuisine
2020-03-31 20:25:20.939,2020-03-31 20:25:26.356,Réfrigérateur
2020-03-31 20:25:51.613,2020-03-31 20:39:10.998,Coin cuisine
2020-03-31 20:39:10.998,2020-03-31 20:39:19.897,Placard cuisine
2020-03-31 22:38:18.282,2020-03-31 22:40:09.645,Coin cuisine
2020-03-31 22:40:09.645,2020-03-31 22:40:40.548,Chambre à coucher
2020-03-31 22:40:40.548,2020-03-31 22:41:04.122,Couloir principal
2020-04-01 00:13:15.281,2020-04-01 00:14:09.703,Couloir principal
2020-04-01 00:14:09.703,2020-04-01 08:18:02.037,Chambre à coucher
2020-04-01 08:18:02.037,2020-04-01 08:19:55.408,Toilette
2020-04-01 08:20:26.914,2020-04-01 08:22:18.354,Chambre à coucher
2020-04-01 08:22:18.354,2020-04-01 08:25:15.108,Couloir principal
2020-04-01 08:25:08.923,2020-04-01 08:26:28.856,Coin cuisine
2020-04-01 08:25:15.108,2020-04-01 08:26:45.723,Terrasse
2020-04-01 08:26:45.723,2020-04-01 08:28:39.295,Coin cuisine
2020-04-01 08:28:40.373,2020-04-01 08:29:08.502,Placard cuisine
2020-04-01 08:29:10.819,2020-04-01 08:29:46.351,Coin cuisine
2020-04-01 08:29:46.351,2020-04-01 08:32:20.480,Réfrigérateur
2020-04-01 08:32:20.480,2020-04-01 08:39:11.518,Coin cuisine
2020-04-01 08:39:11.518,2020-04-01 08:40:03.734,Terrasse
2020-04-01 09:12:43.771,2020-04-01 09:13:48.226,Réfrigérateur
2020-04-01 09:14:43.701,2020-04-01 09:36:00.450,Coin cuisine
2020-04-01 09:36:00.450,2020-04-01 09:36:14.827,Couloir principal
2020-04-01 09:39:25.178,2020-04-01 09:42:50.307,Coin cuisine
2020-04-01 09:43:16.379,2020-04-01 09:43:48.279,Couloir principal
2020-04-01 09:45:41.643,2020-04-01 11:28:22.614,Chambre à coucher
2020-04-01 11:28:37.639,2020-04-01 11:32:08.419,Toilette
2020-04-01 11:30:17.921,2020-04-01 11:32:09.797,Chambre 2
2020-04-01 11:32:08.419,2020-04-01 11:32:14.385,Couloir principal
2020-04-01 11:32:16.218,2020-04-01 11:32:40.481,Coin cuisine
2020-04-01 11:33:44.739,2020-04-01 11:34:35.986,Réfrigérateur
2020-04-01 12:05:17.275,2020-04-01 12:22:52.492,Coin cuisine
2020-04-01 12:22:52.492,2020-04-01 12:23:13.859,Placard cuisine
2020-04-01 12:22:54.690,2020-04-01 12:23:15.778,Coin cuisine
2020-04-01 12:28:44.242,2020-04-01 12:29:54.283,Coin cuisine
2020-04-01 12:30:34.096,2020-04-01 12:30:55.170,Réfrigérateur
2020-04-01 12:30:55.170,2020-04-01 12:33:53.094,Coin cuisine
2020-04-01 12:33:40.075,2020-04-01 12:33:57.441,Réfrigérateur
2020-04-01 12:33:57.441,2020-04-01 12:36:15.336,Coin cuisine
2020-04-01 12:36:16.724,2020-04-01 12:36:26.706,Placard cuisine
2020-04-01 12:36:28.302,2020-04-01 12:47:57.341,Coin cuisine
2020-04-01 12:47:57.341,2020-04-01 12:52:16.590,Couloir principal
2020-04-01 12:48:01.528,2020-04-01 12:54:02.764,Toilette
2020-04-01 12:52:16.590,2020-04-01 12:54:07.013,Couloir principal
2020-04-01 12:54:56.948,2020-04-01 12:57:51.053,Coin cuisine
2020-04-01 12:57:53.154,2020-04-01 12:58:10.181,Réfrigérateur
2020-04-01 13:50:22.499,2020-04-01 13:50:22.612,Placard cuisine
2020-04-01 15:58:59.204,2020-04-01 15:59:08.772,Placard cuisine
2020-04-01 15:59:08.772,2020-04-01 16:02:02.637,Coin cuisine
2020-04-01 16:02:02.637,2020-04-01 16:02:08.092,Couloir principal
2020-04-01 16:02:08.092,2020-04-01 16:04:20.253,Toilette
2020-04-01 16:04:39.791,2020-04-01 16:05:58.367,Chambre à coucher
2020-04-01 16:05:58.367,2020-04-01 16:06:08.089,Couloir principal
2020-04-01 16:06:06.818,2020-04-01 16:06:09.272,Coin cuisine
2020-04-01 16:46:13.581,2020-04-01 17:10:26.188,Coin cuisine
2020-04-01 17:10:26.188,2020-04-01 17:10:47.150,Placard cuisine
2020-04-01 17:46:17.957,2020-04-01 17:46:44.864,Placard cuisine
2020-04-01 17:46:44.864,2020-04-01 17:47:39.946,Coin cuisine
2020-04-01 17:47:39.946,2020-04-01 17:48:14.961,Placard cuisine
2020-04-01 17:48:14.961,2020-04-01 17:49:05.156,Coin cuisine
2020-04-01 17:49:05.156,2020-04-01 17:49:14.594,Placard cuisine
2020-04-01 17:49:14.594,2020-04-01 18:02:39.936,Coin cuisine
2020-04-01 18:02:43.704,2020-04-01 18:03:56.589,Couloir principal
2020-04-01 18:03:56.589,2020-04-01 18:04:06.549,Toilette
2020-04-01 18:04:06.549,2020-04-01 18:04:12.072,Couloir principal
2020-04-01 20:13:32.492,2020-04-01 20:13:34.916,Couloir principal
2020-04-01 20:13:34.916,2020-04-01 20:17:30.540,Toilette
2020-04-01 20:17:30.540,2020-04-01 20:17:52.481,Chambre à coucher
2020-04-01 20:17:52.481,2020-04-01 20:18:07.514,Coin cuisine
2020-04-01 20:18:04.008,2020-04-01 20:18:24.943,Couloir principal
2020-04-01 20:18:24.943,2020-04-01 20:24:37.087,Coin cuisine
2020-04-01 20:24:37.087,2020-04-01 20:28:54.737,Terrasse
2020-04-01 20:28:54.737,2020-04-01 20:30:41.815,Coin cuisine
2020-04-01 20:30:41.815,2020-04-01 20:35:32.231,Terrasse
2020-04-01 20:35:32.231,2020-04-01 20:36:29.885,Coin cuisine
2020-04-01 20:36:33.135,2020-04-01 20:36:38.068,Placard cuisine
2020-04-01 20:36:39.812,2020-04-01 20:36:49.408,Coin cuisine
2020-04-01 20:36:50.514,2020-04-01 20:40:34.465,Coin cuisine
2020-04-01 20:39:04.454,2020-04-01 20:40:36.019,Réfrigérateur
2020-04-01 20:40:34.465,2020-04-01 20:40:51.956,Coin cuisine
2020-04-01 20:40:36.019,2020-04-01 20:41:23.720,Réfrigérateur
2020-04-01 20:41:23.720,2020-04-01 21:02:04.412,Coin cuisine
2020-04-01 21:02:39.945,2020-04-01 21:02:51.952,Réfrigérateur
2020-04-01 23:10:50.457,2020-04-01 23:15:37.341,Coin cuisine
2020-04-01 23:15:49.586,2020-04-01 23:21:34.242,Toilette
2020-04-01 23:21:34.242,2020-04-01 23:21:48.426,Chambre à coucher
2020-04-01 23:33:59.580,2020-04-01 23:36:27.705,Coin cuisine
2020-04-01 23:36:27.705,2020-04-01 23:37:16.417,Couloir principal
2020-04-01 23:37:14.755,2020-04-01 23:37:24.699,Coin cuisine
2020-04-01 23:37:16.417,2020-04-01 23:37:27.335,Couloir principal
2020-04-01 23:37:27.335,2020-04-02 01:53:18.372,Chambre à coucher
2020-04-02 01:53:18.372,2020-04-02 01:55:31.277,Toilette
2020-04-02 01:55:31.277,2020-04-02 03:08:21.238,Chambre à coucher
2020-04-02 03:20:44.603,2020-04-02 03:31:30.731,Coin cuisine
2020-04-02 03:31:30.731,2020-04-02 03:52:04.220,Chambre à coucher
2020-04-02 03:52:04.220,2020-04-02 03:53:58.548,Coin cuisine
2020-04-02 04:32:38.299,2020-04-02 08:59:45.908,Chambre à coucher
2020-04-02 08:59:45.908,2020-04-02 09:04:10.225,Couloir principal
2020-04-02 09:04:10.225,2020-04-02 09:04:15.884,Couloir principal
2020-04-02 09:04:15.884,2020-04-02 09:09:11.065,Coin cuisine
2020-04-02 09:09:11.065,2020-04-02 09:09:58.685,Placard cuisine
2020-04-02 09:09:20.554,2020-04-02 09:10:00.282,Coin cuisine
2020-04-02 09:09:58.685,2020-04-02 09:10:04.593,Placard cuisine
2020-04-02 09:38:19.149,2020-04-02 09:41:38.235,Couloir principal
2020-04-02 09:41:38.235,2020-04-02 10:10:20.871,Chambre à coucher
2020-04-02 10:10:20.871,2020-04-02 10:10:27.542,Couloir principal
2020-04-02 10:10:24.210,2020-04-02 10:10:31.215,Coin cuisine
2020-04-02 10:11:59.650,2020-04-02 10:13:46.456,Coin cuisine
2020-04-02 10:13:46.456,2020-04-02 10:14:20.211,Couloir principal
2020-04-02 10:14:20.211,2020-04-02 10:43:20.582,Chambre à coucher
2020-04-02 10:43:20.582,2020-04-02 10:45:16.299,Couloir principal
2020-04-02 10:45:16.299,2020-04-02 10:46:16.922,Coin cuisine
2020-04-02 10:46:16.922,2020-04-02 10:46:28.517,Placard cuisine
2020-04-02 10:46:28.517,2020-04-02 10:48:47.403,Coin cuisine
2020-04-02 10:48:59.663,2020-04-02 10:49:17.409,Couloir principal
2020-04-02 11:41:35.853,2020-04-02 11:42:56.235,Couloir principal
2020-04-02 11:42:56.235,2020-04-02 11:46:27.079,Coin cuisine
2020-04-02 11:46:27.079,2020-04-02 11:46:30.365,Couloir principal
2020-04-02 11:46:28.979,2020-04-02 11:46:45.088,Coin cuisine
2020-04-02 11:46:30.365,2020-04-02 11:46:46.676,Couloir principal
2020-04-02 12:20:07.859,2020-04-02 12:27:48.542,Coin cuisine
2020-04-02 12:27:44.472,2020-04-02 12:28:00.538,Placard cuisine
2020-04-02 12:27:48.542,2020-04-02 12:28:43.767,Réfrigérateur
2020-04-02 12:28:43.767,2020-04-02 12:48:13.279,Coin cuisine
2020-04-02 12:48:13.279,2020-04-02 12:50:18.247,Réfrigérateur
2020-04-02 12:50:18.247,2020-04-02 12:50:27.871,Coin cuisine
2020-04-02 12:50:27.871,2020-04-02 12:50:37.341,Placard cuisine
2020-04-02 12:50:37.341,2020-04-02 12:50:51.676,Coin cuisine
2020-04-02 12:50:51.676,2020-04-02 12:54:11.179,Réfrigérateur
2020-04-02 13:27:12.415,2020-04-02 13:27:27.120,Couloir principal
2020-04-02 13:27:16.067,2020-04-02 13:29:54.009,Toilette
2020-04-02 13:29:54.009,2020-04-02 13:30:12.879,Couloir principal
2020-04-02 13:30:12.879,2020-04-02 13:38:08.720,Coin cuisine
2020-04-02 13:38:08.720,2020-04-02 13:38:45.802,Réfrigérateur
2020-04-02 13:38:45.802,2020-04-02 13:45:37.152,Coin cuisine
2020-04-02 13:52:16.993,2020-04-02 13:52:19.093,Couloir principal
2020-04-02 13:52:18.015,2020-04-02 13:52:21.135,Coin cuisine
2020-04-02 13:52:19.093,2020-04-02 13:55:28.590,Chambre 2
2020-04-02 13:52:21.135,2020-04-02 13:55:35.142,Couloir principal
2020-04-02 15:19:18.924,2020-04-02 15:19:30.354,Couloir principal
2020-04-02 15:19:35.803,2020-04-02 15:20:00.821,Coin cuisine
2020-04-02 15:20:00.821,2020-04-02 15:21:01.121,Couloir principal
2020-04-02 15:20:03.396,2020-04-02 15:21:08.200,Toilette
2020-04-02 17:01:09.522,2020-04-02 17:03:17.313,Couloir principal
2020-04-02 17:01:16.702,2020-04-02 17:03:34.252,Toilette
2020-04-02 17:03:34.252,2020-04-02 17:04:00.448,Salle de bain
2020-04-02 17:04:06.809,2020-04-02 17:04:10.699,Coin cuisine
2020-04-02 17:04:08.986,2020-04-02 17:04:22.310,Couloir principal
2020-04-02 17:04:22.310,2020-04-02 17:28:45.320,Coin cuisine
2020-04-02 17:28:45.320,2020-04-02 17:40:42.814,Terrasse
2020-04-02 17:40:42.814,2020-04-02 17:46:53.543,Coin cuisine
2020-04-02 17:46:53.543,2020-04-02 17:47:27.784,Couloir principal
2020-04-02 17:46:54.915,2020-04-02 17:49:24.861,Chambre 2
2020-04-02 17:47:27.784,2020-04-02 17:54:38.810,Toilette
2020-04-02 17:49:24.861,2020-04-02 17:54:46.186,Salle de bain
2020-04-02 18:15:28.539,2020-04-02 18:17:53.080,Coin cuisine
2020-04-02 18:17:54.702,2020-04-02 18:20:15.731,Couloir principal
2020-04-02 19:14:42.603,2020-04-02 19:16:21.023,Coin cuisine
2020-04-02 19:16:21.023,2020-04-02 19:16:33.021,Couloir principal
2020-04-02 19:16:33.021,2020-04-02 19:18:01.741,Toilette
2020-04-02 19:18:01.741,2020-04-02 19:18:09.268,Couloir principal
2020-04-02 19:18:09.268,2020-04-02 19:23:18.775,Coin cuisine
2020-04-02 19:23:18.775,2020-04-02 19:23:51.815,Placard cuisine
2020-04-02 19:23:51.815,2020-04-02 19:25:01.420,Coin cuisine
2020-04-02 19:25:01.420,2020-04-02 19:25:51.073,Placard cuisine
2020-04-02 19:25:51.073,2020-04-02 19:30:16.368,Coin cuisine
2020-04-02 19:32:15.360,2020-04-02 19:32:20.238,Placard cuisine
2020-04-02 19:32:22.815,2020-04-02 19:32:22.935,Coin cuisine
2020-04-02 19:32:22.935,2020-04-02 19:32:29.840,Placard cuisine
2020-04-02 19:32:29.840,2020-04-02 19:33:25.823,Coin cuisine
2020-04-02 19:33:25.823,2020-04-02 19:34:28.653,Placard cuisine
2020-04-02 19:34:28.653,2020-04-02 19:34:28.802,Coin cuisine
2020-04-02 19:34:28.802,2020-04-02 19:34:37.745,Placard cuisine
2020-04-02 19:34:37.745,2020-04-02 19:35:39.256,Coin cuisine
2020-04-02 19:35:39.256,2020-04-02 19:37:11.884,Réfrigérateur
2020-04-02 19:37:11.884,2020-04-02 19:55:56.331,Coin cuisine
2020-04-02 19:55:57.723,2020-04-02 19:56:07.671,Placard cuisine
2020-04-02 19:56:11.468,2020-04-02 19:57:20.357,Coin cuisine
2020-04-02 19:57:20.357,2020-04-02 19:57:49.789,Réfrigérateur
2020-04-02 19:57:49.789,2020-04-02 19:58:06.301,Coin cuisine
2020-04-02 19:58:06.301,2020-04-02 19:58:39.839,Réfrigérateur
2020-04-02 19:58:39.839,2020-04-02 20:00:01.532,Coin cuisine
2020-04-02 20:00:01.532,2020-04-02 20:00:43.234,Placard cuisine
2020-04-02 20:00:07.834,2020-04-02 20:00:44.500,Coin cuisine
2020-04-02 20:00:43.234,2020-04-02 20:00:55.536,Placard cuisine
2020-04-02 20:00:44.500,2020-04-02 20:00:56.990,Coin cuisine
2020-04-02 20:00:55.536,2020-04-02 20:01:01.447,Placard cuisine
2020-04-02 20:29:31.969,2020-04-02 20:30:29.190,Réfrigérateur
2020-04-02 20:30:29.190,2020-04-02 20:32:04.922,Coin cuisine
2020-04-02 21:52:53.776,2020-04-02 21:54:17.268,Couloir principal
2020-04-02 21:53:00.174,2020-04-02 21:54:43.402,Toilette
2020-04-02 21:54:17.268,2020-04-02 21:54:47.450,Couloir principal
2020-04-02 23:36:00.561,2020-04-02 23:41:39.670,Coin cuisine
2020-04-02 23:41:33.969,2020-04-02 23:42:58.991,Couloir principal
2020-04-02 23:42:58.991,2020-04-02 23:47:17.714,Coin cuisine
2020-04-02 23:47:17.714,2020-04-02 23:50:53.692,Couloir principal
2020-04-03 08:53:34.436,2020-04-03 08:53:49.009,Couloir principal
2020-04-03 08:54:24.238,2020-04-03 08:56:25.668,Coin cuisine
2020-04-03 08:56:25.668,2020-04-03 08:56:54.075,Réfrigérateur
2020-04-03 08:56:54.075,2020-04-03 08:57:48.211,Coin cuisine
2020-04-03 08:57:48.211,2020-04-03 08:58:17.026,Placard cuisine
2020-04-03 08:58:17.026,2020-04-03 08:59:22.331,Réfrigérateur
2020-04-03 08:59:22.331,2020-04-03 09:00:11.297,Coin cuisine
2020-04-03 08:59:56.676,2020-04-03 09:00:17.546,Placard cuisine
2020-04-03 09:00:17.546,2020-04-03 09:00:26.615,Coin cuisine
2020-04-03 09:00:26.615,2020-04-03 09:00:53.530,Placard cuisine
2020-04-03 09:00:53.530,2020-04-03 09:03:49.716,Coin cuisine
2020-04-03 09:03:49.716,2020-04-03 09:04:40.431,Couloir principal
2020-04-03 09:04:38.837,2020-04-03 09:04:48.438,Coin cuisine
2020-04-03 09:04:40.431,2020-04-03 09:04:58.277,Couloir principal
2020-04-03 09:04:58.277,2020-04-03 09:20:34.147,Coin cuisine
2020-04-03 09:20:34.147,2020-04-03 09:24:00.263,Réfrigérateur
2020-04-03 09:24:00.263,2020-04-03 09:31:49.176,Coin cuisine
2020-04-03 09:31:52.432,2020-04-03 09:32:26.639,Placard cuisine
2020-04-03 09:33:27.831,2020-04-03 09:35:57.287,Coin cuisine
2020-04-03 09:35:57.287,2020-04-03 09:39:43.154,Terrasse
2020-04-03 09:39:43.154,2020-04-03 09:39:47.047,Coin cuisine
2020-04-03 10:09:34.162,2020-04-03 10:10:46.211,Coin cuisine
2020-04-03 11:17:09.116,2020-04-03 11:18:34.317,Coin cuisine
2020-04-03 11:18:34.317,2020-04-03 11:36:48.837,Terrasse
2020-04-03 11:38:09.218,2020-04-03 11:38:42.253,Coin cuisine
2020-04-03 11:39:13.224,2020-04-03 11:52:37.025,Coin cuisine
2020-04-03 12:21:36.251,2020-04-03 12:39:44.894,Coin cuisine
2020-04-03 12:39:44.894,2020-04-03 12:40:06.844,Placard cuisine
2020-04-03 12:40:06.844,2020-04-03 12:40:10.372,Coin cuisine
2020-04-03 12:40:10.372,2020-04-03 12:41:44.478,Réfrigérateur
2020-04-03 12:41:44.478,2020-04-03 12:46:45.629,Coin cuisine
2020-04-03 12:46:45.629,2020-04-03 12:47:23.181,Placard cuisine
2020-04-03 12:47:23.181,2020-04-03 13:04:11.148,Coin cuisine
2020-04-03 13:35:28.413,2020-04-03 13:37:17.837,Terrasse
2020-04-03 13:36:43.128,2020-04-03 13:40:16.882,Toilette
2020-04-03 13:40:16.882,2020-04-03 13:48:17.504,Coin cuisine
2020-04-03 14:33:38.158,2020-04-03 14:33:44.697,Coin cuisine
2020-04-03 14:50:42.313,2020-04-03 15:01:12.847,Coin cuisine
2020-04-03 15:57:47.623,2020-04-03 15:59:42.960,Salle de bain
2020-04-03 15:59:47.372,2020-04-03 16:04:33.825,Coin cuisine
2020-04-09 08:16:35.496,2020-04-09 08:16:36.335,Toilette
2020-04-09 08:16:39.268,2020-04-09 08:21:08.968,Terrasse
2020-04-09 08:18:49.912,2020-04-09 08:25:29.705,Toilette
2020-04-09 09:58:17.788,2020-04-09 10:01:42.591,Toilette
2020-04-09 10:07:44.794,2020-04-09 10:12:06.832,Salle de bain
2020-04-09 10:12:56.182,2020-04-09 10:15:11.292,Chambre 2
2020-04-09 11:23:22.880,2020-04-09 11:23:45.459,Chambre 2
