date                   ,end_date               ,label
2020-07-06 17:21:19.276,2020-07-06 17:22:38.097,Salle manger ancienne Cuisine
2020-07-06 17:22:43.398,2020-07-06 17:28:15.216,Bureau
2020-07-06 17:28:15.216,2020-07-06 17:28:47.312,Ordinateur
2020-07-06 17:28:47.312,2020-07-06 17:42:47.715,Bureau
2020-07-06 17:42:57.547,2020-07-06 17:43:23.104,Salle manger ancienne Cuisine
2020-07-06 17:43:42.514,2020-07-06 17:46:54.382,Bureau
2020-07-06 17:47:15.180,2020-07-06 17:55:12.094,Salon
2020-07-06 17:55:12.094,2020-07-06 17:55:39.036,Salle manger ancienne Cuisine
2020-07-06 17:55:39.036,2020-07-06 17:57:20.046,Salon
2020-07-06 17:57:20.046,2020-07-06 18:10:09.571,Chambre à coucher
2020-07-06 18:10:09.571,2020-07-06 18:16:38.620,Salon
2020-07-06 18:16:49.369,2020-07-06 18:17:23.756,Salle manger ancienne Cuisine
2020-07-06 18:17:23.756,2020-07-06 18:17:34.742,Réfrigérateur
2020-07-06 18:17:34.742,2020-07-06 18:17:38.392,Salle manger ancienne Cuisine
2020-07-06 18:17:38.392,2020-07-06 18:17:52.915,Réfrigérateur
2020-07-06 18:17:52.915,2020-07-06 18:20:27.543,Salle manger ancienne Cuisine
2020-07-06 18:20:28.877,2020-07-06 18:20:44.877,Placard buffet
2020-07-06 18:20:44.877,2020-07-06 18:20:52.367,Salle manger ancienne Cuisine
2020-07-06 18:20:50.497,2020-07-06 18:20:55.459,Placard buffet
2020-07-06 18:20:55.459,2020-07-06 18:27:32.688,Salle manger ancienne Cuisine
2020-07-06 18:27:34.300,2020-07-06 18:27:54.415,Placard 1
2020-07-06 18:28:04.159,2020-07-06 18:28:54.687,Salle manger ancienne Cuisine
2020-07-06 18:28:54.687,2020-07-06 18:29:06.171,Placard buffet
2020-07-06 18:29:04.662,2020-07-06 18:29:10.052,Salle manger ancienne Cuisine
2020-07-06 18:29:06.171,2020-07-06 18:29:11.592,Placard buffet
2020-07-06 18:29:11.592,2020-07-06 18:29:36.789,Salle manger ancienne Cuisine
2020-07-06 18:29:47.804,2020-07-06 18:50:23.033,Salon
2020-07-06 18:50:32.600,2020-07-06 18:51:35.831,Salle manger ancienne Cuisine
2020-07-06 18:51:35.831,2020-07-06 18:51:47.408,Réfrigérateur
2020-07-06 18:51:47.408,2020-07-06 18:51:52.030,Salle manger ancienne Cuisine
2020-07-06 18:52:25.582,2020-07-06 18:52:34.457,Salle manger ancienne Cuisine
2020-07-06 18:53:35.653,2020-07-06 18:54:19.827,Salon
2020-07-06 18:54:23.304,2020-07-06 18:54:53.861,Salle manger ancienne Cuisine
2020-07-06 18:54:56.088,2020-07-06 18:55:09.200,Réfrigérateur
2020-07-06 18:55:14.376,2020-07-06 18:58:41.647,Salle manger ancienne Cuisine
2020-07-06 18:58:41.647,2020-07-06 18:58:52.374,Réfrigérateur
2020-07-06 18:58:42.642,2020-07-06 18:58:53.380,Salle manger ancienne Cuisine
2020-07-06 18:58:52.374,2020-07-06 18:58:54.843,Réfrigérateur
2020-07-06 18:58:54.843,2020-07-06 18:58:57.773,Placard buffet
2020-07-06 18:58:58.819,2020-07-06 18:59:17.208,Salle manger ancienne Cuisine
2020-07-06 18:59:17.208,2020-07-06 18:59:26.780,Réfrigérateur
2020-07-06 18:59:25.481,2020-07-06 18:59:35.021,Salle manger ancienne Cuisine
2020-07-06 18:59:26.780,2020-07-06 18:59:40.727,Réfrigérateur
2020-07-06 18:59:40.727,2020-07-06 18:59:42.678,Salle manger ancienne Cuisine
2020-07-06 18:59:42.678,2020-07-06 18:59:48.071,Placard buffet
2020-07-06 18:59:45.704,2020-07-06 18:59:50.148,Salle manger ancienne Cuisine
2020-07-06 18:59:48.071,2020-07-06 18:59:56.528,Placard buffet
2020-07-06 18:59:56.528,2020-07-06 19:00:03.026,Salle manger ancienne Cuisine
2020-07-06 19:00:03.026,2020-07-06 19:00:08.165,Placard buffet
2020-07-06 19:00:08.165,2020-07-06 19:00:21.186,Salle manger ancienne Cuisine
2020-07-06 19:00:21.186,2020-07-06 19:00:29.189,Placard buffet
2020-07-06 19:00:29.189,2020-07-06 19:01:17.650,Salle manger ancienne Cuisine
2020-07-06 19:01:24.139,2020-07-06 19:31:07.630,Salon
2020-07-06 19:31:13.033,2020-07-06 19:32:01.214,Salle manger ancienne Cuisine
2020-07-06 19:32:10.568,2020-07-06 19:33:17.906,Salon
2020-07-06 19:39:42.680,2020-07-06 19:42:02.562,Toilette
2020-07-06 19:42:03.955,2020-07-06 19:43:53.382,Salle de bain
2020-07-06 19:44:21.920,2020-07-06 19:46:53.721,Salon
2020-07-06 19:47:12.078,2020-07-06 19:48:06.128,Salle manger ancienne Cuisine
2020-07-06 19:48:17.289,2020-07-06 19:49:09.814,Salon
2020-07-06 19:49:22.975,2020-07-06 19:49:28.654,Réfrigérateur
2020-07-06 19:49:33.749,2020-07-06 19:50:21.134,Salle manger ancienne Cuisine
2020-07-06 19:50:26.235,2020-07-06 19:55:14.871,Salon
2020-07-06 19:55:19.687,2020-07-06 19:55:25.131,Salle manger ancienne Cuisine
2020-07-06 19:55:35.888,2020-07-06 19:55:41.449,Salon
2020-07-06 19:55:47.098,2020-07-06 19:56:17.916,Salle manger ancienne Cuisine
2020-07-06 19:56:17.916,2020-07-06 19:56:23.819,Réfrigérateur
2020-07-06 19:56:23.819,2020-07-06 19:56:30.224,Salle manger ancienne Cuisine
2020-07-06 19:56:30.224,2020-07-06 19:56:35.112,Réfrigérateur
2020-07-06 19:56:35.112,2020-07-06 19:59:38.668,Salle manger ancienne Cuisine
2020-07-06 19:59:46.971,2020-07-06 20:00:13.092,Salon
2020-07-06 20:00:19.837,2020-07-06 20:00:43.160,Salle manger ancienne Cuisine
2020-07-06 20:00:53.700,2020-07-06 20:09:05.357,Salon
2020-07-06 20:09:13.797,2020-07-06 20:10:04.182,Salle manger ancienne Cuisine
2020-07-06 20:10:36.904,2020-07-06 21:42:08.358,Salon
2020-07-06 21:42:08.358,2020-07-06 21:43:29.834,Chambre à coucher
2020-07-06 21:43:29.834,2020-07-06 21:50:12.918,Salon
2020-07-06 21:50:31.887,2020-07-06 21:51:32.730,Bureau
2020-07-06 21:51:32.730,2020-07-06 21:51:37.182,Ordinateur
2020-07-06 21:51:33.854,2020-07-06 21:51:57.370,Bureau
2020-07-06 21:51:57.370,2020-07-06 21:54:56.473,Toilette
2020-07-06 21:55:03.476,2020-07-06 21:55:43.888,Salle de bain
2020-07-06 21:55:56.319,2020-07-06 21:59:38.870,Salle manger ancienne Cuisine
2020-07-06 21:59:40.032,2020-07-06 22:00:00.593,Réfrigérateur
2020-07-06 22:00:00.593,2020-07-06 22:00:35.105,Salle manger ancienne Cuisine
2020-07-06 22:06:59.290,2020-07-06 22:07:09.747,Toilette
2020-07-06 22:07:09.747,2020-07-06 22:07:19.599,Salle de bain
2020-07-06 22:07:19.599,2020-07-06 23:31:05.511,Chambre à coucher
2020-07-06 23:31:05.511,2020-07-06 23:45:14.338,Salon
2020-07-06 23:40:29.623,2020-07-07 00:07:13.308,Chambre à coucher
2020-07-07 00:23:48.746,2020-07-07 04:28:31.210,Chambre à coucher
2020-07-07 04:47:28.222,2020-07-07 06:09:57.188,Chambre à coucher
2020-07-07 06:10:02.610,2020-07-07 06:15:47.313,Toilette
2020-07-07 06:16:04.218,2020-07-07 06:18:39.619,Salle de bain
2020-07-07 06:18:51.096,2020-07-07 06:18:53.483,Bureau
2020-07-07 06:19:12.042,2020-07-07 06:19:25.231,Salon
2020-07-07 06:19:41.058,2020-07-07 06:22:27.416,Salle manger ancienne Cuisine
2020-07-07 06:22:27.416,2020-07-07 06:22:36.377,Réfrigérateur
2020-07-07 06:22:30.142,2020-07-07 06:22:40.414,Salle manger ancienne Cuisine
2020-07-07 06:22:40.414,2020-07-07 06:22:40.534,Réfrigérateur
2020-07-07 06:22:48.389,2020-07-07 06:22:48.509,Salle manger ancienne Cuisine
2020-07-07 06:22:52.418,2020-07-07 06:23:06.575,Placard buffet
2020-07-07 06:23:07.481,2020-07-07 06:25:20.155,Salle manger ancienne Cuisine
2020-07-07 06:25:28.263,2020-07-07 06:25:28.383,Placard buffet
2020-07-07 06:25:30.198,2020-07-07 06:29:17.317,Salle manger ancienne Cuisine
2020-07-07 06:29:17.317,2020-07-07 06:29:22.705,Réfrigérateur
2020-07-07 06:29:21.252,2020-07-07 06:29:30.256,Salle manger ancienne Cuisine
2020-07-07 06:29:22.705,2020-07-07 06:29:35.206,Réfrigérateur
2020-07-07 06:29:35.206,2020-07-07 06:42:46.813,Salle manger ancienne Cuisine
2020-07-07 06:42:46.813,2020-07-07 06:42:57.912,Placard buffet
2020-07-07 06:42:57.912,2020-07-07 06:44:29.202,Salle manger ancienne Cuisine
2020-07-07 06:44:29.202,2020-07-07 06:44:39.696,Placard buffet
2020-07-07 06:44:39.696,2020-07-07 06:47:48.076,Salle manger ancienne Cuisine
2020-07-07 06:47:55.180,2020-07-07 06:48:01.081,Salle de bain
2020-07-07 06:48:07.570,2020-07-07 06:49:20.963,Salle manger ancienne Cuisine
2020-07-07 06:49:20.963,2020-07-07 06:49:33.892,Placard buffet
2020-07-07 06:49:33.892,2020-07-07 06:49:50.943,Salle manger ancienne Cuisine
2020-07-07 06:49:50.943,2020-07-07 06:49:59.888,Placard buffet
2020-07-07 06:49:59.888,2020-07-07 06:50:15.900,Salle manger ancienne Cuisine
2020-07-07 06:50:17.601,2020-07-07 06:50:19.487,Placard buffet
2020-07-07 06:50:23.357,2020-07-07 07:01:41.956,Salle manger ancienne Cuisine
2020-07-07 07:01:41.956,2020-07-07 07:02:16.308,Placard 1
2020-07-07 07:02:16.308,2020-07-07 07:02:29.313,Salle de bain
2020-07-07 07:02:29.313,2020-07-07 07:02:41.266,Placard 1
2020-07-07 07:02:41.266,2020-07-07 07:05:26.285,Salle manger ancienne Cuisine
2020-07-07 07:05:26.285,2020-07-07 07:05:33.233,Réfrigérateur
2020-07-07 07:05:33.233,2020-07-07 07:06:50.152,Salle manger ancienne Cuisine
2020-07-07 07:06:54.964,2020-07-07 07:06:55.083,Réfrigérateur
2020-07-07 07:06:56.040,2020-07-07 07:07:43.126,Salle manger ancienne Cuisine
2020-07-07 07:08:00.742,2020-07-07 07:08:00.890,Bureau
2020-07-07 07:08:00.890,2020-07-07 07:08:08.912,Ordinateur
2020-07-07 07:08:05.141,2020-07-07 07:08:25.572,Bureau
2020-07-07 07:08:25.572,2020-07-07 07:08:31.002,Salon
2020-07-07 07:08:41.459,2020-07-07 07:08:50.570,Salle manger ancienne Cuisine
2020-07-07 07:08:56.852,2020-07-07 07:09:05.003,Chambre à coucher
2020-07-07 07:09:18.410,2020-07-07 07:21:34.435,Bureau
2020-07-07 07:21:44.224,2020-07-07 07:21:54.623,Salle manger ancienne Cuisine
2020-07-07 07:22:12.041,2020-07-07 07:30:39.208,Bureau
2020-07-07 07:30:50.376,2020-07-07 07:31:02.064,Salle manger ancienne Cuisine
2020-07-07 07:31:12.738,2020-07-07 07:37:06.710,Bureau
2020-07-07 07:37:27.894,2020-07-07 07:37:44.500,Salle manger ancienne Cuisine
2020-07-07 07:38:02.935,2020-07-07 08:10:57.348,Bureau
2020-07-07 08:10:57.348,2020-07-07 08:11:07.772,Ordinateur
2020-07-07 08:11:07.772,2020-07-07 08:11:07.957,Bureau
2020-07-07 08:11:25.172,2020-07-07 08:11:37.277,Salle manger ancienne Cuisine
2020-07-07 08:11:46.957,2020-07-07 08:13:38.812,Toilette
2020-07-07 08:25:13.403,2020-07-07 08:25:24.743,Salle manger ancienne Cuisine
2020-07-07 08:25:34.412,2020-07-07 08:27:20.640,Chambre à coucher
2020-07-07 08:27:32.724,2020-07-07 08:28:13.599,Salle manger ancienne Cuisine
2020-07-07 12:46:39.026,2020-07-07 12:47:06.221,Salle manger ancienne Cuisine
2020-07-07 12:47:09.952,2020-07-07 12:48:48.747,Toilette
2020-07-07 12:48:50.448,2020-07-07 12:49:06.015,Salle de bain
2020-07-07 12:49:54.632,2020-07-07 12:56:42.169,Salle manger ancienne Cuisine
2020-07-07 12:56:45.615,2020-07-07 12:56:59.710,Réfrigérateur
2020-07-07 12:57:02.103,2020-07-07 12:57:52.515,Salle manger ancienne Cuisine
2020-07-07 12:57:52.515,2020-07-07 12:58:48.876,Salon
2020-07-07 12:58:48.876,2020-07-07 13:01:54.439,Salle manger ancienne Cuisine
2020-07-07 13:01:54.439,2020-07-07 13:02:02.859,Réfrigérateur
2020-07-07 13:02:02.859,2020-07-07 13:02:07.856,Salle manger ancienne Cuisine
2020-07-07 13:02:07.856,2020-07-07 13:02:15.873,Réfrigérateur
2020-07-07 13:02:15.873,2020-07-07 13:18:25.541,Salle manger ancienne Cuisine
2020-07-07 13:18:27.384,2020-07-07 13:18:40.884,Placard buffet
2020-07-07 13:18:42.919,2020-07-07 13:19:05.843,Salle manger ancienne Cuisine
2020-07-07 13:19:05.843,2020-07-07 13:19:21.448,Placard buffet
2020-07-07 13:19:21.448,2020-07-07 13:22:37.848,Salle manger ancienne Cuisine
2020-07-07 13:22:39.053,2020-07-07 13:22:39.248,Réfrigérateur
2020-07-07 13:22:47.352,2020-07-07 13:34:17.530,Salle manger ancienne Cuisine
2020-07-07 14:51:40.610,2020-07-07 15:00:36.186,Salle manger ancienne Cuisine
2020-07-07 15:00:40.396,2020-07-07 15:00:58.565,Réfrigérateur
2020-07-07 15:01:05.178,2020-07-07 15:01:08.567,Salle manger ancienne Cuisine
2020-07-07 15:01:08.567,2020-07-07 15:01:19.472,Réfrigérateur
2020-07-07 15:01:19.472,2020-07-07 15:08:52.224,Salle manger ancienne Cuisine
2020-07-07 15:08:52.224,2020-07-07 15:09:00.639,Placard buffet
2020-07-07 15:09:00.639,2020-07-07 15:09:25.162,Salle manger ancienne Cuisine
2020-07-07 15:09:25.162,2020-07-07 15:09:32.509,Placard buffet
2020-07-07 15:09:32.509,2020-07-07 15:09:48.689,Salle manger ancienne Cuisine
2020-07-07 15:09:48.689,2020-07-07 15:09:56.201,Placard buffet
2020-07-07 15:09:56.201,2020-07-07 15:11:32.608,Salle manger ancienne Cuisine
2020-07-07 15:11:46.987,2020-07-07 15:11:50.929,Placard buffet
2020-07-07 15:11:53.577,2020-07-07 15:12:12.599,Salle manger ancienne Cuisine
2020-07-07 15:12:12.599,2020-07-07 15:12:23.272,Réfrigérateur
2020-07-07 15:12:14.326,2020-07-07 15:12:27.449,Salle manger ancienne Cuisine
2020-07-07 15:12:23.272,2020-07-07 15:12:29.294,Réfrigérateur
2020-07-07 15:12:29.294,2020-07-07 15:15:52.160,Salle manger ancienne Cuisine
2020-07-07 16:20:54.099,2020-07-07 16:34:21.651,Salle manger ancienne Cuisine
2020-07-07 16:34:50.431,2020-07-07 16:55:00.526,Salon
2020-07-07 16:55:04.505,2020-07-07 16:55:18.512,Salle manger ancienne Cuisine
2020-07-07 16:55:23.545,2020-07-07 16:55:44.188,Salon
2020-07-07 16:55:44.188,2020-07-07 16:56:04.092,Ordinateur
2020-07-07 16:55:58.811,2020-07-07 16:56:06.258,Bureau
2020-07-07 16:56:04.092,2020-07-07 16:56:24.075,Ordinateur
2020-07-07 16:56:06.258,2020-07-07 16:56:31.355,Bureau
2020-07-07 16:56:24.075,2020-07-07 16:56:32.561,Ordinateur
2020-07-07 16:56:31.355,2020-07-07 16:56:38.259,Bureau
2020-07-07 16:56:32.561,2020-07-07 16:56:43.047,Ordinateur
2020-07-07 16:56:38.259,2020-07-07 16:56:53.072,Bureau
2020-07-07 16:56:53.072,2020-07-07 16:58:44.623,Salon
2020-07-07 16:58:51.914,2020-07-07 16:58:59.969,Salle manger ancienne Cuisine
2020-07-07 16:59:16.621,2020-07-07 17:06:39.176,Salon
2020-07-07 17:06:45.266,2020-07-07 17:06:48.204,Salle manger ancienne Cuisine
2020-07-07 17:06:55.515,2020-07-07 17:45:31.480,Salon
2020-07-07 17:45:39.162,2020-07-07 17:48:44.957,Salle manger ancienne Cuisine
2020-07-07 17:49:01.852,2020-07-07 17:49:22.906,Chambre à coucher
2020-07-07 17:49:34.165,2020-07-07 17:51:28.271,Salle manger ancienne Cuisine
2020-07-07 17:51:37.380,2020-07-07 17:53:55.957,Toilette
2020-07-07 17:54:04.124,2020-07-07 17:54:28.683,Salle de bain
2020-07-07 17:54:33.455,2020-07-07 17:56:02.990,Salle manger ancienne Cuisine
2020-07-07 17:56:07.531,2020-07-07 17:56:17.988,Réfrigérateur
2020-07-07 17:56:20.466,2020-07-07 17:58:08.045,Salle manger ancienne Cuisine
2020-07-07 18:01:10.023,2020-07-07 18:04:02.034,Salle manger ancienne Cuisine
2020-07-07 18:04:07.672,2020-07-07 18:12:35.942,Salon
2020-07-07 18:12:38.239,2020-07-07 18:12:50.718,Salle manger ancienne Cuisine
2020-07-07 18:12:50.718,2020-07-07 18:13:05.170,Ordinateur
2020-07-07 18:13:05.170,2020-07-07 18:13:05.316,Bureau
2020-07-07 18:13:05.316,2020-07-07 18:13:13.264,Ordinateur
2020-07-07 18:13:08.419,2020-07-07 18:13:21.876,Bureau
2020-07-07 18:13:13.264,2020-07-07 18:14:56.588,Ordinateur
2020-07-07 18:14:56.588,2020-07-07 18:55:51.090,Bureau
2020-07-07 18:56:07.640,2020-07-07 18:56:23.750,Salon
2020-07-07 18:56:26.966,2020-07-07 18:57:29.963,Salle manger ancienne Cuisine
2020-07-07 18:57:29.963,2020-07-07 18:57:55.052,Réfrigérateur
2020-07-07 18:57:47.864,2020-07-07 18:58:08.635,Salle manger ancienne Cuisine
2020-07-07 18:58:08.635,2020-07-07 18:58:12.729,Réfrigérateur
2020-07-07 18:58:12.729,2020-07-07 18:58:29.314,Salle manger ancienne Cuisine
2020-07-07 18:58:23.275,2020-07-07 18:58:34.822,Réfrigérateur
2020-07-07 18:58:34.822,2020-07-07 18:59:51.109,Salle manger ancienne Cuisine
2020-07-07 18:59:51.109,2020-07-07 18:59:57.069,Placard buffet
2020-07-07 18:59:52.399,2020-07-07 19:00:01.665,Salle manger ancienne Cuisine
2020-07-07 18:59:57.069,2020-07-07 19:00:08.592,Réfrigérateur
2020-07-07 19:00:01.665,2020-07-07 19:00:11.338,Salle manger ancienne Cuisine
2020-07-07 19:00:08.592,2020-07-07 19:00:17.149,Réfrigérateur
2020-07-07 19:00:17.149,2020-07-07 19:00:22.742,Salle manger ancienne Cuisine
2020-07-07 19:00:33.479,2020-07-07 19:03:29.611,Salon
2020-07-07 19:03:40.455,2020-07-07 19:04:33.552,Salle manger ancienne Cuisine
2020-07-07 19:04:35.368,2020-07-07 19:04:35.487,Réfrigérateur
2020-07-07 19:04:35.487,2020-07-07 19:04:41.638,Placard buffet
2020-07-07 19:04:37.135,2020-07-07 19:04:56.767,Salle manger ancienne Cuisine
2020-07-07 19:04:41.638,2020-07-07 19:05:01.240,Placard buffet
2020-07-07 19:05:01.240,2020-07-07 19:05:01.582,Salle manger ancienne Cuisine
2020-07-07 19:05:01.582,2020-07-07 19:05:10.085,Placard buffet
2020-07-07 19:05:10.085,2020-07-07 19:05:26.696,Salle manger ancienne Cuisine
2020-07-07 19:05:26.696,2020-07-07 19:05:39.638,Placard buffet
2020-07-07 19:05:39.638,2020-07-07 19:06:18.798,Salle manger ancienne Cuisine
2020-07-07 19:06:18.798,2020-07-07 19:06:31.367,Placard buffet
2020-07-07 19:06:31.367,2020-07-07 19:06:56.320,Salle manger ancienne Cuisine
2020-07-07 19:06:56.320,2020-07-07 19:07:10.367,Réfrigérateur
2020-07-07 19:06:57.823,2020-07-07 19:07:15.422,Salle manger ancienne Cuisine
2020-07-07 19:07:10.367,2020-07-07 19:07:20.410,Placard buffet
2020-07-07 19:07:20.410,2020-07-07 19:08:12.620,Salle manger ancienne Cuisine
2020-07-07 19:08:23.190,2020-07-07 19:16:12.791,Salon
2020-07-07 19:30:25.478,2020-07-07 19:31:27.102,Placard 1
2020-07-07 19:31:27.102,2020-07-07 19:35:44.357,Salon
2020-07-07 19:35:53.909,2020-07-07 19:36:58.558,Salle manger ancienne Cuisine
2020-07-07 19:37:19.552,2020-07-07 20:00:07.751,Salon
2020-07-07 20:00:19.741,2020-07-07 20:02:46.147,Toilette
2020-07-07 20:02:51.592,2020-07-07 20:03:13.245,Salle de bain
2020-07-07 20:03:21.131,2020-07-07 20:18:09.358,Bureau
2020-07-07 20:18:15.991,2020-07-07 20:19:47.741,Salle de bain
2020-07-07 20:19:47.741,2020-07-07 20:20:01.082,Toilette
2020-07-07 20:20:01.082,2020-07-07 21:26:11.910,Salon
2020-07-07 21:26:24.270,2020-07-07 21:26:49.279,Salle manger ancienne Cuisine
2020-07-07 21:26:57.951,2020-07-07 21:29:47.572,Toilette
2020-07-07 21:29:52.445,2020-07-07 21:32:04.517,Salle de bain
2020-07-07 21:32:15.177,2020-07-07 21:37:47.090,Bureau
2020-07-07 21:39:40.181,2020-07-07 21:39:52.152,Bureau
2020-07-07 21:39:50.644,2020-07-07 21:40:00.595,Ordinateur
2020-07-07 21:39:52.152,2020-07-07 21:40:06.939,Bureau
2020-07-07 21:40:06.939,2020-07-07 21:41:20.666,Salle de bain
2020-07-07 21:41:28.424,2020-07-07 21:42:04.046,Salle manger ancienne Cuisine
2020-07-07 21:42:35.198,2020-07-07 21:42:40.202,Toilette
2020-07-07 21:48:58.308,2020-07-08 01:50:18.867,Chambre à coucher
2020-07-08 02:00:34.430,2020-07-08 02:02:25.336,Salle de bain
2020-07-08 02:02:44.239,2020-07-08 02:03:26.500,Salle manger ancienne Cuisine
2020-07-08 02:03:54.849,2020-07-08 03:32:01.982,Chambre à coucher
2020-07-08 03:50:04.178,2020-07-08 06:11:13.267,Chambre à coucher
2020-07-08 06:11:21.859,2020-07-08 06:11:36.286,Salle manger ancienne Cuisine
2020-07-08 06:11:43.725,2020-07-08 06:18:05.621,Toilette
2020-07-08 06:18:13.632,2020-07-08 06:19:22.204,Salle de bain
2020-07-08 06:19:46.999,2020-07-08 06:19:56.803,Bureau
2020-07-08 06:20:14.104,2020-07-08 06:20:28.479,Salon
2020-07-08 06:20:38.254,2020-07-08 06:20:45.705,Salle manger ancienne Cuisine
2020-07-08 06:20:45.705,2020-07-08 06:23:04.745,Chambre à coucher
2020-07-08 06:23:04.745,2020-07-08 06:23:17.787,Salle manger ancienne Cuisine
2020-07-08 06:23:17.787,2020-07-08 06:23:26.773,Réfrigérateur
2020-07-08 06:23:26.773,2020-07-08 06:23:40.076,Salle manger ancienne Cuisine
2020-07-08 06:23:40.076,2020-07-08 06:23:42.523,Réfrigérateur
2020-07-08 06:23:42.523,2020-07-08 06:26:23.540,Salle manger ancienne Cuisine
2020-07-08 06:26:27.780,2020-07-08 06:26:30.734,Placard buffet
2020-07-08 06:26:32.011,2020-07-08 06:27:59.532,Salle manger ancienne Cuisine
2020-07-08 06:28:01.604,2020-07-08 06:28:01.728,Placard buffet
2020-07-08 06:28:13.658,2020-07-08 06:31:50.819,Salle manger ancienne Cuisine
2020-07-08 06:31:50.819,2020-07-08 06:32:00.273,Réfrigérateur
2020-07-08 06:31:56.160,2020-07-08 06:32:04.670,Salle manger ancienne Cuisine
2020-07-08 06:32:00.273,2020-07-08 06:32:06.209,Réfrigérateur
2020-07-08 06:32:06.209,2020-07-08 06:32:10.176,Salle manger ancienne Cuisine
2020-07-08 06:32:10.176,2020-07-08 06:32:16.047,Réfrigérateur
2020-07-08 06:32:16.047,2020-07-08 06:43:00.043,Salle manger ancienne Cuisine
2020-07-08 06:43:09.371,2020-07-08 06:43:57.556,Placard 1
2020-07-08 06:44:06.925,2020-07-08 06:45:59.631,Salle manger ancienne Cuisine
2020-07-08 06:46:06.759,2020-07-08 06:46:16.197,Placard buffet
2020-07-08 06:46:29.642,2020-07-08 06:55:48.138,Salle manger ancienne Cuisine
2020-07-08 06:56:01.955,2020-07-08 06:56:06.870,Bureau
2020-07-08 06:56:06.870,2020-07-08 06:56:13.832,Ordinateur
2020-07-08 06:56:11.345,2020-07-08 06:56:18.336,Bureau
2020-07-08 06:56:13.832,2020-07-08 06:56:39.774,Ordinateur
2020-07-08 06:56:18.336,2020-07-08 06:56:56.101,Bureau
2020-07-08 06:56:56.101,2020-07-08 06:57:02.155,Salon
2020-07-08 06:57:12.161,2020-07-08 06:57:20.716,Salle manger ancienne Cuisine
2020-07-08 06:57:30.571,2020-07-08 06:58:03.953,Chambre à coucher
2020-07-08 06:58:17.966,2020-07-08 07:20:50.455,Bureau
2020-07-08 07:20:56.108,2020-07-08 07:21:09.733,Salle manger ancienne Cuisine
2020-07-08 07:21:25.058,2020-07-08 07:47:55.199,Bureau
2020-07-08 07:56:27.292,2020-07-08 07:56:40.252,Bureau
2020-07-08 07:56:58.819,2020-07-08 07:57:47.474,Salle manger ancienne Cuisine
2020-07-08 07:58:07.133,2020-07-08 07:58:14.564,Salon
2020-07-08 07:58:14.564,2020-07-08 07:58:21.620,Chambre à coucher
2020-07-08 07:58:21.620,2020-07-08 08:07:06.527,Salon
2020-07-08 08:07:30.863,2020-07-08 08:07:51.944,Salle manger ancienne Cuisine
2020-07-08 08:08:04.468,2020-07-08 08:08:55.364,Bureau
2020-07-08 08:19:54.915,2020-07-08 08:26:57.108,Bureau
2020-07-08 08:27:12.732,2020-07-08 08:27:17.636,Salon
2020-07-08 08:27:35.831,2020-07-08 08:55:05.067,Bureau
2020-07-08 08:55:23.135,2020-07-08 08:55:55.184,Salon
2020-07-08 08:56:19.597,2020-07-08 08:56:38.924,Bureau
2020-07-08 08:56:53.437,2020-07-08 08:57:50.220,Salon
2020-07-08 08:58:07.044,2020-07-08 10:05:32.586,Bureau
2020-07-08 10:05:32.586,2020-07-08 10:05:41.005,Ordinateur
2020-07-08 10:05:41.005,2020-07-08 10:06:39.336,Bureau
2020-07-08 10:06:51.914,2020-07-08 10:08:17.662,Toilette
2020-07-08 10:08:17.662,2020-07-08 10:08:23.263,Placard buffet
2020-07-08 10:08:22.222,2020-07-08 10:08:33.334,Salle de bain
2020-07-08 10:08:33.334,2020-07-08 10:08:41.187,Chambre à coucher
2020-07-08 10:08:41.187,2020-07-08 10:09:05.427,Salle de bain
2020-07-08 10:09:05.427,2020-07-08 10:09:27.967,Bureau
2020-07-08 10:09:27.967,2020-07-08 10:12:08.998,Salle de bain
2020-07-08 10:19:57.482,2020-07-08 10:27:03.532,Chambre à coucher
2020-07-08 10:27:03.532,2020-07-08 10:29:23.697,Salle de bain
2020-07-08 10:29:23.697,2020-07-08 10:36:32.614,Chambre à coucher
2020-07-08 10:36:40.868,2020-07-08 10:36:56.938,Salle manger ancienne Cuisine
2020-07-08 10:37:10.840,2020-07-08 10:40:37.555,Chambre à coucher
2020-07-08 10:40:37.555,2020-07-08 10:41:53.804,Bureau
2020-07-08 10:40:44.705,2020-07-08 10:41:56.124,Ordinateur
2020-07-08 10:41:56.124,2020-07-08 10:41:58.532,Bureau
2020-07-08 10:42:27.267,2020-07-08 10:49:51.800,Chambre à coucher
2020-07-08 10:49:51.800,2020-07-08 10:50:26.360,Bureau
2020-07-08 10:50:26.360,2020-07-08 10:57:21.229,Chambre à coucher
2020-07-08 10:57:21.229,2020-07-08 10:57:42.750,Bureau
2020-07-08 10:57:42.750,2020-07-08 11:05:38.692,Chambre à coucher
2020-07-08 11:05:47.173,2020-07-08 11:06:10.179,Salle manger ancienne Cuisine
2020-07-08 11:06:12.621,2020-07-08 11:06:22.339,Réfrigérateur
2020-07-08 11:06:22.339,2020-07-08 11:06:28.256,Salle manger ancienne Cuisine
2020-07-08 11:06:25.760,2020-07-08 11:06:29.664,Réfrigérateur
2020-07-08 11:06:29.664,2020-07-08 11:09:23.896,Salle manger ancienne Cuisine
